step,t,atom_id,mol_id,x,y,z,S_i,S_avg,c_label
1,13000000,7213,49.0,5.18714,7.67877,6.58098,-7.765,-5.624,0
1,13000000,1474,10.0,4.79356,2.41411,11.582,-7.256,-5.275,0
1,13000000,2944,20.0,16.1224,15.4709,13.9511,-3.813,-4.955,0
1,13000000,7209,49.0,5.15984,8.64804,5.72115,-3.792,-5.136,0
1,13000000,679,5.0,11.3006,0.974567,5.89658,-7.102,-7.032,1
1,13000000,678,5.0,11.4008,0.602799,5.85001,-7.83,-6.823,1
1,13000000,7259,49.0,9.71603,15.9841,4.52338,-2.311,-6.146,0
1,13000000,7262,49.0,9.3024,15.9548,5.25914,-10.665,-5.854,0
1,13000000,7261,49.0,9.27523,16.2049,4.97344,-9.037,-5.95,0
1,13000000,2953,20.0,13.8537,16.1416,15.6484,-7.842,-5.137,0
1,13000000,2669,18.0,1.27771,11.274,5.23809,-6.842,-5.19,0
1,13000000,8254,56.0,13.3349,14.278,3.94521,-5.193,-5.546,0
1,13000000,7043,47.0,12.2611,3.86542,2.80284,-4.748,-5.903,1
1,13000000,7044,47.0,12.6505,3.92633,2.81309,-4.348,-5.682,1
1,13000000,2945,20.0,15.9559,15.4188,14.3001,-5.151,-5.079,0
1,13000000,7042,47.0,12.0505,4.18801,2.76096,-9.608,-5.689,1
1,13000000,1478,10.0,3.83333,1.6331,11.2923,-4.558,-5.29,0
1,13000000,1479,10.0,3.53434,1.43244,11.4215,-4.901,-5.297,0
1,13000000,1480,10.0,3.34046,1.63526,11.6946,-4.601,-5.309,0
1,13000000,7041,47.0,11.6696,4.13242,2.78942,-5.452,-5.802,1
1,13000000,1481,10.0,2.98402,1.52292,11.813,-7.521,-5.186,0
1,13000000,2943,20.0,0.454528,15.7467,13.9353,-5.836,-4.845,0
1,13000000,1482,10.0,2.88255,1.61524,12.1839,-5.592,-5.209,0
1,13000000,2942,20.0,0.580438,15.8584,13.5797,-4.776,-4.77,0
1,13000000,7918,53.0,5.91124,1.40913,3.93597,-4.264,-5.53,0
1,13000000,7040,47.0,11.487,4.48432,2.8279,-5.352,-5.633,1
1,13000000,6445,43.0,14.4241,8.88559,6.72572,-10.773,-5.492,0
1,13000000,1177,8.0,1.97878,8.14319,7.3527,-4.477,-5.373,0
1,13000000,5055,34.0,11.3028,4.04176,9.13853,-10.04,-8.264,1
1,13000000,5054,34.0,11.3745,3.68788,9.29558,-13.518,-8.372,1
1,13000000,683,5.0,10.3441,1.767,6.26109,-7.452,-7.197,1
1,13000000,684,5.0,10.0267,1.86762,6.45761,-5.258,-7.17,1
1,13000000,2948,20.0,15.2609,15.8619,14.8622,-4.884,-5.277,0
1,13000000,689,5.0,9.17143,3.22719,6.7053,-8.853,-7.674,1
1,13000000,685,5.0,9.97465,2.24042,6.40756,-7.959,-7.246,1
1,13000000,301,3.0,12.0912,6.63008,4.83954,-3.339,-5.561,0
1,13000000,688,5.0,9.28219,2.85808,6.69666,-8.376,-7.45,1
1,13000000,302,3.0,11.9593,6.33071,5.04441,-6.06,-5.949,0
1,13000000,686,5.0,9.66749,2.38858,6.57031,-6.818,-7.266,1
1,13000000,691,5.0,8.71268,3.64096,6.81701,-9.002,-7.71,1
1,13000000,687,5.0,9.59661,2.76934,6.50758,-8.936,-7.474,1
1,13000000,2949,20.0,15.0114,15.7079,15.1426,-4.2,-5.278,0
1,13000000,2950,20.0,14.7668,16.002,15.2527,-5.909,-5.246,0
1,13000000,2947,20.0,15.4923,15.5725,14.7235,-4.249,-5.289,0
1,13000000,692,5.0,8.44593,3.79096,7.06826,-5.337,-7.814,1
1,13000000,690,5.0,8.82642,3.2796,6.88672,-5.768,-7.59,1
1,13000000,6448,43.0,14.5216,8.86556,5.74928,-4.978,-5.199,0
1,13000000,693,5.0,8.2866,4.13425,6.98121,-9.123,-7.792,1
1,13000000,2673,18.0,16.0562,10.6744,5.47722,-3.894,-5.17,0
1,13000000,1477,10.0,4.09631,1.70548,11.5648,-3.339,-5.371,0
1,13000000,1176,8.0,1.80059,8.12271,7.01266,-2.903,-5.401,0
1,13000000,6449,43.0,14.7496,8.56918,5.66699,-11.277,-5.15,0
1,13000000,1476,10.0,4.37401,1.93527,11.4254,-4.699,-5.38,0
1,13000000,2951,20.0,14.4344,15.8966,15.4298,-5.311,-5.33,0
1,13000000,1475,10.0,4.55991,2.12896,11.7023,-4.363,-5.417,0
1,13000000,2952,20.0,14.1701,16.1826,15.4211,-7.71,-5.249,0
1,13000000,6447,43.0,14.5421,8.99275,6.11564,-4.65,-5.229,0
1,13000000,2672,18.0,0.460543,10.6436,5.30946,-4.425,-5.115,0
1,13000000,6059,41.0,11.7917,12.3876,2.19641,-4.405,-5.572,0
1,13000000,7045,47.0,12.8411,3.59647,2.75615,-5.476,-5.723,1
1,13000000,2671,18.0,0.68574,10.9567,5.35089,-3.708,-5.117,0
1,13000000,2674,18.0,15.873,11.006,5.38201,-3.597,-5.156,0
1,13000000,7915,53.0,5.67851,0.469457,3.93153,-8.106,-5.727,0
1,13000000,6446,43.0,14.3838,8.74078,6.37268,-4.984,-5.43,0
1,13000000,675,5.0,12.2246,16.0372,5.58583,-4.973,-6.431,1
1,13000000,2938,20.0,1.10025,14.8656,13.3584,-3.157,-4.75,0
1,13000000,8255,56.0,13.0959,13.9676,3.97674,-4.727,-5.568,0
1,13000000,5049,34.0,12.3876,2.48244,9.04715,-8.945,-7.795,1
1,13000000,7919,53.0,6.06856,1.64327,4.20891,-6.077,-5.564,0
1,13000000,677,5.0,11.7674,0.552778,5.7322,-11.107,-6.744,1
1,13000000,676,5.0,11.8496,16.115,5.65306,-11.876,-6.414,1
1,13000000,8258,56.0,13.6164,13.2698,4.49687,-4.221,-5.444,0
1,13000000,307,3.0,12.2594,5.31423,3.79056,-3.261,-5.642,0
1,13000000,306,3.0,12.0532,5.59303,3.96326,-3.592,-5.613,0
1,13000000,8259,56.0,13.3548,13.0194,4.37929,-3.511,-5.411,0
1,13000000,8257,56.0,13.5666,13.5659,4.25515,-5.316,-5.412,0
1,13000000,8256,56.0,13.1948,13.7009,4.25742,-3.599,-5.491,0
1,13000000,305,3.0,12.0767,5.63889,4.34926,-3.149,-5.783,0
1,13000000,308,3.0,12.1359,4.96338,3.86602,-8.703,-5.927,0
1,13000000,309,3.0,12.2851,4.63555,3.67317,-4.616,-5.977,1
1,13000000,8260,56.0,13.292,12.7168,4.62668,-4.301,-5.372,0
1,13000000,304,3.0,11.8983,5.9372,4.52207,-4.051,-5.851,0
1,13000000,7046,47.0,13.1801,3.57555,2.95714,-7.901,-5.679,1
1,13000000,6438,43.0,14.0911,7.666,7.62563,-4.38,-5.558,0
1,13000000,5051,34.0,12.0868,3.04726,9.18549,-10.064,-8.05,1
1,13000000,7917,53.0,5.9042,1.04381,4.07885,-9.415,-5.629,0
1,13000000,2941,20.0,0.737569,15.5622,13.3997,-3.466,-4.703,0
1,13000000,1485,10.0,1.94659,1.90838,12.3525,-3.521,-5.144,0
1,13000000,6439,43.0,14.1059,7.91263,7.92907,-4.914,-5.584,0
1,13000000,2939,20.0,1.2795,15.2224,13.3195,-4.651,-4.73,0
1,13000000,1483,10.0,2.52053,1.5934,12.3055,-2.939,-5.115,0
1,13000000,2940,20.0,1.09559,15.5038,13.5353,-4.624,-4.668,0
1,13000000,6440,43.0,13.8555,8.21422,7.9181,-5.313,-5.559,0
1,13000000,6441,43.0,13.9035,8.47105,7.62727,-5.207,-5.542,0
1,13000000,1484,10.0,2.31427,1.92233,12.2015,-3.931,-5.096,0
1,13000000,6442,43.0,14.2542,8.65493,7.64295,-4.134,-5.492,0
1,13000000,6443,43.0,14.3073,8.88002,7.33763,-3.106,-5.472,0
1,13000000,6444,43.0,14.2761,8.66508,7.00808,-6.526,-5.583,0
1,13000000,4392,30.0,4.65738,11.9915,5.29322,-8.309,-5.04,0
1,13000000,2676,18.0,15.4093,10.9163,5.84696,-5.127,-5.234,0
1,13000000,1473,10.0,4.97782,2.60627,11.8641,-6.742,-5.374,0
1,13000000,6450,43.0,14.7008,8.41412,5.32142,-5.456,-5.211,0
1,13000000,303,3.0,12.0288,5.98442,4.89252,-6.721,-5.989,0
1,13000000,5045,34.0,13.1148,1.43001,8.81761,-5.863,-6.947,1
1,13000000,2675,18.0,15.4956,11.0129,5.49149,-4.033,-5.142,0
1,13000000,1467,10.0,4.66654,4.2845,11.2085,-4.593,-5.613,0
1,13000000,7258,49.0,10.0576,16.0802,4.34286,-5.189,-6.015,0
1,13000000,699,5.0,6.91011,5.48363,7.30363,-8.627,-7.611,1
1,13000000,700,5.0,6.6465,5.63152,7.55785,-7.967,-7.526,1
1,13000000,694,5.0,7.98966,4.20505,7.2008,-5.881,-7.816,1
1,13000000,7688,52.0,11.4882,13.5009,11.4588,-5.628,-5.546,0
1,13000000,2670,18.0,1.04921,10.9651,5.19998,-6.307,-5.103,0
1,13000000,695,5.0,7.78585,4.53338,7.0854,-8.958,-7.812,1
1,13000000,697,5.0,7.33026,4.9924,7.16863,-8.675,-7.805,1
1,13000000,698,5.0,7.08702,5.1472,7.42606,-5.667,-7.735,1
1,13000000,5047,34.0,12.7597,1.96643,8.94922,-6.516,-7.395,1
1,13000000,696,5.0,7.52108,4.68505,7.32699,-6.178,-7.868,1
1,13000000,5046,34.0,12.7871,1.57886,8.97442,-7.061,-7.36,1
1,13000000,5048,34.0,12.4311,2.10492,9.11283,-7.954,-7.749,1
1,13000000,7920,53.0,6.44595,1.63516,4.25758,-5.436,-5.585,0
1,13000000,4391,30.0,4.35465,11.7585,5.2129,-6.77,-5.064,0
1,13000000,5053,34.0,11.6905,3.51912,9.14779,-14.439,-8.123,1
1,13000000,5050,34.0,12.1281,2.66737,9.27322,-7.3,-8.026,1
1,13000000,5052,34.0,11.7637,3.19511,9.34822,-9.496,-8.281,1
1,13000000,1465,10.0,4.17404,4.60597,10.9312,-3.579,-5.438,0
1,13000000,1466,10.0,4.47599,4.36059,10.8719,-6.976,-5.51,0
1,13000000,7257,49.0,10.2021,15.8461,4.061,-7.482,-5.873,0
1,13000000,310,3.0,12.6699,4.59378,3.66411,-4.601,-5.7,0
1,13000000,5044,34.0,13.1078,1.05222,8.78523,-7.335,-6.94,1
1,13000000,7913,53.0,5.45633,15.8193,3.75141,-4.615,-5.664,0
1,13000000,8261,56.0,13.0181,12.4835,4.45467,-3.058,-5.345,0
1,13000000,311,3.0,12.8113,4.54596,4.02409,-3.566,-5.819,0
1,13000000,7431,50.0,7.04211,10.9469,14.102,-4.735,-5.135,0
1,13000000,7432,50.0,7.31347,10.7137,13.9308,-4.678,-5.127,0
1,13000000,7433,50.0,7.65236,10.9164,13.8578,-5.659,-5.048,0
1,13000000,7434,50.0,7.97555,10.7021,13.8251,-4.599,-4.95,0
1,13000000,7430,50.0,6.94475,11.2588,13.8945,-3.984,-5.107,0
1,13000000,1225,9.0,1.42662,4.61915,11.3728,-3.253,-5.27,0
1,13000000,710,5.0,4.65042,7.99843,8.65837,-3.464,-5.696,1
1,13000000,1226,9.0,1.54266,4.97821,11.4977,-4.114,-5.302,0
1,13000000,4435,30.0,4.45389,2.42991,5.86305,-4.954,-5.029,0
1,13000000,4393,30.0,4.85028,12.0862,4.97154,-7.69,-5.138,0
1,13000000,4397,30.0,6.04181,12.4909,4.53962,-4.901,-5.142,0
1,13000000,8262,56.0,12.9837,12.1224,4.61198,-8.281,-5.278,0
1,13000000,1259,9.0,0.908475,4.94848,7.55406,-5.818,-5.57,0
1,13000000,4437,30.0,4.40402,2.18349,6.46787,-3.792,-5.073,0
1,13000000,8263,56.0,12.7559,11.881,4.40442,-4.815,-5.327,0
1,13000000,4436,30.0,4.28077,2.45496,6.20965,-4.186,-5.064,0
1,13000000,5026,34.0,0.692244,14.194,7.98095,-4.854,-4.989,0
1,13000000,4867,33.0,8.48307,12.7431,7.83288,-3.157,-4.704,0
1,13000000,7429,50.0,6.72023,11.5346,14.046,-4.285,-5.196,0
1,13000000,5029,34.0,16.1684,14.3614,8.63933,-5.214,-4.949,0
1,13000000,7428,50.0,6.62395,11.8432,13.8231,-6.035,-5.067,0
1,13000000,7425,50.0,6.52225,12.6912,14.3337,-3.664,-5.181,0
1,13000000,7427,50.0,6.45134,12.1607,13.9623,-4.396,-5.144,0
1,13000000,7426,50.0,6.64013,12.3326,14.2568,-4.722,-5.201,0
1,13000000,4401,30.0,7.06555,13.2552,4.23633,-5.871,-5.339,0
1,13000000,4399,30.0,6.53597,12.88,4.32069,-4.877,-5.245,0
1,13000000,4402,30.0,7.22228,13.6118,4.27762,-3.811,-5.444,0
1,13000000,7424,50.0,6.17007,12.7623,14.5034,-2.6,-5.256,0
1,13000000,4400,30.0,6.6913,13.2498,4.3425,-4.7,-5.279,0
1,13000000,4394,30.0,5.21872,12.2258,5.06579,-9.054,-5.109,0
1,13000000,4433,30.0,4.57836,2.68963,5.28457,-4.38,-5.039,0
1,13000000,6437,43.0,14.2553,7.329,7.68187,-7.432,-5.52,0
1,13000000,4398,30.0,6.28196,12.7904,4.61074,-6.562,-5.17,0
1,13000000,1217,9.0,2.36734,2.48822,10.1031,-5.708,-5.281,0
1,13000000,1215,9.0,2.20284,2.05983,9.62673,-6.562,-5.301,0
1,13000000,4395,30.0,5.45182,12.2441,4.74816,-3.599,-5.11,0
1,13000000,4861,33.0,8.27987,11.2661,7.85802,-4.021,-4.812,0
1,13000000,111,1.0,8.89655,6.65286,6.5985,-10.34,-8.036,1
1,13000000,112,1.0,9.27078,6.52238,6.63516,-8.145,-8.059,1
1,13000000,115,1.0,9.80221,5.76658,6.22897,-7.246,-8.044,1
1,13000000,113,1.0,9.34368,6.25226,6.36062,-12.37,-7.974,1
1,13000000,114,1.0,9.68573,6.06494,6.44339,-7.974,-8.013,1
1,13000000,4443,30.0,4.23856,0.654727,7.02228,-5.605,-5.413,0
1,13000000,702,5.0,6.19684,6.08779,7.72014,-6.452,-7.108,1
1,13000000,701,5.0,6.51015,5.99478,7.50116,-10.255,-7.376,1
1,13000000,4865,33.0,8.18084,12.467,7.30691,-5.227,-4.758,0
1,13000000,4553,31.0,11.0467,12.1183,13.6614,-5.03,-5.072,0
1,13000000,6161,42.0,5.43276,12.7647,0.311163,-4.517,-5.379,0
1,13000000,1436,10.0,3.2494,10.5164,7.86957,-4.189,-5.039,0
1,13000000,4555,31.0,11.4511,11.619,13.4734,-6.649,-5.08,0
1,13000000,4396,30.0,5.81694,12.385,4.84096,-3.63,-5.097,0
1,13000000,312,3.0,13.1387,4.34268,4.06761,-5.977,-5.758,0
1,13000000,4864,33.0,8.0128,12.173,7.515,-4.537,-4.707,0
1,13000000,116,1.0,10.0802,5.54487,6.4029,-9.778,-8.061,1
1,13000000,703,5.0,6.05744,6.45308,7.65659,-9.931,-6.929,1
1,13000000,121,1.0,11.1111,4.28482,6.05928,-8.428,-7.75,1
1,13000000,120,1.0,10.9898,4.6041,6.25411,-7.858,-7.918,1
1,13000000,118,1.0,10.5196,5.0218,6.3491,-10.876,-7.968,1
1,13000000,117,1.0,10.2434,5.25049,6.1926,-10.01,-7.891,1
1,13000000,704,5.0,5.82988,6.55314,7.95057,-6.556,-6.776,1
1,13000000,705,5.0,5.66621,6.90341,7.91072,-7.427,-6.566,1
1,13000000,119,1.0,10.6316,4.72741,6.12568,-8.52,-7.879,1
1,13000000,706,5.0,5.44104,7.01494,8.20716,-4.536,-6.584,1
1,13000000,708,5.0,5.0012,7.46928,8.40342,-4.474,-6.104,1
1,13000000,5027,34.0,0.697259,14.0003,8.31709,-3.64,-4.962,0
1,13000000,707,5.0,5.26472,7.35754,8.13027,-4.395,-6.234,1
1,13000000,709,5.0,4.82499,7.81381,8.35593,-4.09,-5.807,1
1,13000000,1439,10.0,2.72923,10.4816,8.7336,-6.678,-5.256,0
1,13000000,1438,10.0,2.99133,10.5708,8.45782,-5.69,-5.136,0
1,13000000,5028,34.0,0.363103,14.0167,8.52238,-3.315,-4.928,0
1,13000000,1224,9.0,1.65994,4.46111,11.0947,-5.291,-5.156,0
1,13000000,1223,9.0,1.58761,4.09027,10.9688,-6.786,-5.181,0
1,13000000,6164,42.0,6.39585,12.9205,0.414422,-5.659,-5.431,0
1,13000000,6162,42.0,5.81546,12.7367,16.1629,-5.146,-5.288,0
1,13000000,1222,9.0,1.85972,3.90853,10.7708,-6.061,-5.111,0
1,13000000,6163,42.0,6.03154,12.8633,0.527112,-5.028,-5.379,0
1,13000000,6166,42.0,6.68191,12.9223,0.9988,-7.253,-5.432,0
1,13000000,1258,9.0,0.74828,4.68062,7.79308,-6.105,-5.586,0
1,13000000,122,1.0,11.4289,4.1028,6.20628,-8.911,-7.6,1
1,13000000,1218,9.0,2.35242,2.8731,10.1746,-5.952,-5.351,0
1,13000000,4434,30.0,4.33481,2.68437,5.5895,-5.201,-5.008,0
1,13000000,1318,9.0,8.88705,11.8441,16.2064,-4.704,-5.468,0
1,13000000,1319,9.0,9.0591,11.8102,0.633151,-5.053,-5.491,0
1,13000000,1322,9.0,9.00284,11.0821,1.31649,-5.583,-5.459,0
1,13000000,1320,9.0,8.93019,11.4715,0.780135,-6.097,-5.513,0
1,13000000,1321,9.0,9.12221,11.3798,1.10279,-6.408,-5.573,0
1,13000000,6165,42.0,6.62871,13.1184,0.664248,-6.155,-5.383,0
1,13000000,7435,50.0,8.32403,10.8801,13.7658,-4.107,-4.971,0
1,13000000,4863,33.0,8.17068,11.8054,7.51676,-5.173,-4.727,0
1,13000000,4552,31.0,10.9895,12.5104,13.6382,-5.4,-5.043,0
1,13000000,1221,9.0,1.77992,3.55926,10.6232,-3.559,-5.185,0
1,13000000,4438,30.0,4.15512,2.05083,6.75058,-7.014,-5.066,0
1,13000000,6168,42.0,7.16334,12.9127,1.47906,-6.154,-5.434,0
1,13000000,5025,34.0,1.06284,14.1588,7.80777,-4.976,-5.066,0
1,13000000,7485,50.0,9.43529,7.95489,6.31472,-8.429,-6.644,1
1,13000000,6167,42.0,6.96869,13.1106,1.20101,-4.756,-5.481,0
1,13000000,1323,9.0,8.90158,10.7867,1.09076,-6.601,-5.39,0
1,13000000,7480,50.0,8.06594,8.83256,6.51861,-6.531,-6.104,1
1,13000000,1324,9.0,8.69095,10.525,1.30222,-4.141,-5.376,0
1,13000000,1328,9.0,8.27737,9.50639,1.67145,-5.653,-5.284,0
1,13000000,6169,42.0,7.48903,13.0812,1.62752,-5.193,-5.499,0
1,13000000,1325,9.0,8.53002,10.2566,1.05162,-4.944,-5.367,0
1,13000000,6170,42.0,7.68032,12.8458,1.88768,-5.839,-5.435,0
1,13000000,1327,9.0,8.50054,9.72365,1.44217,-4.407,-5.345,0
1,13000000,6171,42.0,8.04857,12.9604,1.9517,-9.635,-5.481,0
1,13000000,1326,9.0,8.3065,9.9745,1.20424,-5.092,-5.365,0
1,13000000,7483,50.0,8.96682,8.37864,6.30248,-5.463,-6.33,1
1,13000000,6172,42.0,8.24024,12.7622,2.22095,-5.974,-5.355,0
1,13000000,1219,9.0,2.05431,2.99437,10.3648,-6.033,-5.286,0
1,13000000,313,3.0,13.1242,3.98831,3.91378,-5.796,-5.853,1
1,13000000,4441,30.0,4.17725,1.2578,7.32828,-6.915,-5.277,0
1,13000000,4444,30.0,4.53761,0.544649,7.24162,-4.938,-5.456,0
1,13000000,4439,30.0,4.28779,1.73986,6.91565,-10.749,-5.113,0
1,13000000,4442,30.0,4.16167,1.02911,7.00117,-6.163,-5.319,0
1,13000000,4440,30.0,4.05059,1.60546,7.18591,-4.961,-5.238,0
1,13000000,7482,50.0,8.62086,8.44772,6.48373,-8.145,-6.4,1
1,13000000,1317,9.0,8.96878,12.1849,16.0251,-4.217,-5.514,0
1,13000000,7481,50.0,8.43865,8.78198,6.37857,-8.87,-6.132,1
1,13000000,4871,33.0,8.9517,13.085,8.99467,-5.184,-4.863,0
1,13000000,4870,33.0,9.02143,12.9944,8.62502,-5.946,-4.899,0
1,13000000,7473,50.0,8.36726,10.7033,5.81037,-3.781,-5.029,0
1,13000000,7476,50.0,7.99624,10.029,6.02685,-4.018,-5.208,0
1,13000000,7474,50.0,7.99499,10.6407,5.8222,-6.821,-4.895,0
1,13000000,7475,50.0,7.87706,10.2756,5.76501,-3.743,-5.037,0
1,13000000,4869,33.0,8.72023,12.8628,8.41212,-5.573,-4.785,0
1,13000000,4868,33.0,8.81231,12.7811,8.0339,-5.004,-4.795,0
1,13000000,7477,50.0,7.88072,9.65657,5.99992,-4.127,-5.438,0
1,13000000,1220,9.0,2.0795,3.38471,10.4433,-6.752,-5.209,0
1,13000000,5746,39.0,7.10729,6.59995,3.55385,-8.294,-5.288,0
1,13000000,6173,42.0,8.33346,12.3896,2.16341,-3.566,-5.453,0
1,13000000,7478,50.0,8.02431,9.4183,6.28362,-6.128,-5.569,0
1,13000000,1437,10.0,2.95993,10.4032,8.10903,-4.943,-5.051,0
1,13000000,4866,33.0,8.52295,12.5737,7.4665,-3.988,-4.765,0
1,13000000,7479,50.0,7.8749,9.06008,6.28095,-6.061,-5.799,0
1,13000000,4862,33.0,8.03501,11.5629,7.8021,-4.835,-4.805,0
1,13000000,1440,10.0,2.74674,10.6805,9.08775,-4.101,-5.2,0
1,13000000,123,1.0,11.5598,3.84979,5.95464,-7.627,-7.43,1
1,13000000,4860,33.0,8.60378,11.344,8.06426,-3.605,-4.847,0
1,13000000,1433,10.0,4.25852,10.5549,8.06482,-3.851,-4.899,0
1,13000000,1442,10.0,2.64646,10.1817,9.46713,-4.04,-5.221,0
1,13000000,4872,33.0,9.25212,13.1889,9.21061,-4.575,-4.914,0
1,13000000,1216,9.0,2.14113,2.39771,9.80705,-4.361,-5.371,0
1,13000000,7484,50.0,9.09796,8.05378,6.47084,-6.707,-6.722,1
1,13000000,4625,31.0,15.9014,10.1118,10.3451,-5.769,-5.072,0
1,13000000,4624,31.0,15.7035,10.0012,10.0402,-5.602,-5.039,0
1,13000000,4623,31.0,15.4165,9.73472,10.1164,-3.439,-5.023,0
1,13000000,4622,31.0,15.4913,9.45044,10.3714,-4.672,-5.062,0
1,13000000,5233,35.0,4.53508,5.10138,4.31043,-7.222,-5.088,0
1,13000000,4626,31.0,16.1487,10.4035,10.2617,-6.093,-5.144,0
1,13000000,5234,35.0,4.13738,5.09809,4.36315,-4.823,-5.075,0
1,13000000,4627,31.0,0.45062,10.2757,9.9721,-6.483,-5.116,0
1,13000000,6543,44.0,14.5198,4.18734,4.77538,-4.511,-5.26,0
1,13000000,6541,44.0,14.1488,4.24519,5.3341,-4.444,-5.435,0
1,13000000,404,3.0,5.15992,9.86049,14.8434,-4.959,-5.319,0
1,13000000,6539,44.0,13.8504,4.19051,5.92694,-3.506,-5.716,0
1,13000000,5748,39.0,7.60264,6.61813,3.971,-3.282,-5.789,0
1,13000000,6538,44.0,13.5606,4.02071,6.11626,-5.151,-6.096,0
1,13000000,5802,39.0,0.954072,10.9371,13.5083,-6.906,-5.178,0
1,13000000,2499,17.0,12.7123,5.32433,12.5687,-3.781,-5.219,0
1,13000000,8339,56.0,1.98638,10.1928,14.9418,-6.074,-5.303,0
1,13000000,2497,17.0,12.1237,5.49386,12.3054,-7.925,-5.424,0
1,13000000,6555,44.0,1.37256,4.22127,7.11715,-4.848,-5.425,0
1,13000000,5750,39.0,8.18754,6.46505,3.67074,-3.71,-5.791,0
1,13000000,3991,27.0,2.53387,2.39892,0.658628,-9.582,-5.283,0
1,13000000,6545,44.0,15.1352,4.29149,4.7097,-5.33,-5.126,0
1,13000000,4632,31.0,0.735489,11.6933,9.05707,-3.876,-5.123,0
1,13000000,5235,35.0,4.02287,4.85059,4.63536,-3.69,-5.081,0
1,13000000,5240,35.0,3.6499,3.67279,5.41593,-6.488,-4.916,0
1,13000000,4628,31.0,0.655158,10.5903,9.83323,-3.761,-5.164,0
1,13000000,5236,35.0,3.64294,4.7705,4.68931,-4.091,-5.141,0
1,13000000,5237,35.0,3.53186,4.603,5.02815,-7.741,-5.198,0
1,13000000,4629,31.0,0.474144,10.8895,9.64178,-3.999,-5.104,0
1,13000000,5238,35.0,3.6883,4.24718,5.10618,-4.114,-5.087,0
1,13000000,5239,35.0,3.47299,4.02131,5.33268,-4.078,-5.004,0
1,13000000,4331,29.0,7.11828,3.38313,11.7594,-7.169,-6.104,1
1,13000000,4333,29.0,7.39308,2.82615,11.5311,-3.376,-6.301,1
1,13000000,5801,39.0,1.24722,10.6969,13.6116,-4.326,-5.175,0
1,13000000,2496,17.0,11.8487,5.39978,12.0639,-6.147,-5.726,0
1,13000000,6540,44.0,13.9399,4.02313,5.58666,-4.249,-5.675,0
1,13000000,6544,44.0,14.8548,4.19269,4.95897,-6.235,-5.155,0
1,13000000,6150,41.0,14.4686,5.0304,10.1526,-3.832,-5.426,0
1,13000000,4621,31.0,15.2029,9.17961,10.3678,-4.452,-5.107,0
1,13000000,5753,39.0,8.96712,6.34902,3.03206,-6.184,-5.367,0
1,13000000,5231,35.0,4.65282,5.04544,3.67232,-3.503,-4.965,0
1,13000000,5232,35.0,4.68537,5.25975,4.00181,-4.877,-5.086,0
1,13000000,4344,29.0,9.10317,15.7641,10.4058,-6.656,-6.303,1
1,13000000,4337,29.0,7.8486,1.69274,11.0622,-6.632,-6.384,1
1,13000000,5230,35.0,4.76019,5.23145,3.33397,-4.925,-4.921,0
1,13000000,5229,35.0,4.73345,4.97958,3.04152,-5.107,-4.959,0
1,13000000,4339,29.0,8.13814,1.11483,10.834,-6.705,-6.407,1
1,13000000,4338,29.0,8.16604,1.4697,10.9938,-4.847,-6.553,1
1,13000000,4340,29.0,8.50212,0.990771,10.736,-5.874,-6.697,1
1,13000000,4341,29.0,8.52862,0.606318,10.6992,-6.015,-6.558,1
1,13000000,8330,56.0,1.58934,11.75,16.1674,-5.056,-5.152,0
1,13000000,8331,56.0,1.78485,12.0632,16.025,-4.687,-5.097,0
1,13000000,8329,56.0,1.34806,11.5569,15.9281,-4.308,-5.174,0
1,13000000,4342,29.0,8.84203,0.427411,10.583,-5.953,-6.659,1
1,13000000,4343,29.0,8.82404,15.966,10.5765,-5.401,-6.323,1
1,13000000,5795,39.0,0.906931,10.2453,15.4836,-6.261,-5.152,0
1,13000000,8332,56.0,2.05763,12.0009,15.7339,-5.825,-5.148,0
1,13000000,5794,39.0,0.743658,10.044,15.7712,-5.824,-5.118,0
1,13000000,8327,56.0,1.16793,11.0157,0.383886,-6.472,-5.192,0
1,13000000,8328,56.0,1.07451,11.3296,16.0982,-6.937,-5.156,0
1,13000000,5793,39.0,0.47899,10.2189,16.0119,-3.127,-5.034,0
1,13000000,4332,29.0,7.43614,3.20586,11.5965,-6.454,-6.369,1
1,13000000,4335,29.0,7.64459,2.26526,11.3104,-3.568,-6.43,1
1,13000000,4334,29.0,7.72113,2.63048,11.417,-4.416,-6.566,1
1,13000000,4336,29.0,7.95631,2.04928,11.1861,-5.084,-6.627,1
1,13000000,8337,56.0,2.19447,10.7757,15.1319,-5.178,-5.374,0
1,13000000,5790,39.0,15.7384,10.1077,0.803126,-4.845,-4.983,0
1,13000000,8336,56.0,2.35626,11.0289,15.3698,-7.382,-5.318,0
1,13000000,8335,56.0,2.29132,11.3878,15.2623,-4.729,-5.22,0
1,13000000,8334,56.0,2.47908,11.6278,15.4994,-5.709,-5.268,0
1,13000000,8333,56.0,2.3134,11.7189,15.8188,-6.195,-5.3,0
1,13000000,5791,39.0,15.941,10.2439,0.503723,-5.47,-4.916,0
1,13000000,5789,39.0,15.8771,10.1211,1.17748,-3.737,-4.982,0
1,13000000,5788,39.0,15.713,9.88189,1.44935,-8.784,-5.084,0
1,13000000,8338,56.0,2.13258,10.4062,15.2339,-4.456,-5.357,0
1,13000000,5787,39.0,15.8056,9.4975,1.37296,-4.723,-5.081,0
